date,apprehended,cbp_custody,transferred_out,hhs_care,discharged,apprehended_outlier,cbp_custody_outlier,transferred_out_outlier,hhs_care_outlier,discharged_outlier,day,month,year,quarter,week_number,day_of_week,is_weekend,day_of_year,month_sin,month_cos,dow_sin,dow_cos,apprehended_lag_1,apprehended_lag_3,apprehended_lag_7,apprehended_lag_14,apprehended_lag_30,cbp_custody_lag_1,cbp_custody_lag_3,cbp_custody_lag_7,cbp_custody_lag_14,cbp_custody_lag_30,transferred_out_lag_1,transferred_out_lag_3,transferred_out_lag_7,transferred_out_lag_14,transferred_out_lag_30,hhs_care_lag_1,hhs_care_lag_3,hhs_care_lag_7,hhs_care_lag_14,hhs_care_lag_30,discharged_lag_1,discharged_lag_3,discharged_lag_7,discharged_lag_14,discharged_lag_30,apprehended_roll_3_mean,apprehended_roll_3_std,apprehended_roll_3_max,apprehended_roll_3_min,apprehended_roll_7_mean,apprehended_roll_7_std,apprehended_roll_7_max,apprehended_roll_7_min,apprehended_roll_14_mean,apprehended_roll_14_std,apprehended_roll_14_max,apprehended_roll_14_min,apprehended_roll_30_mean,apprehended_roll_30_std,apprehended_roll_30_max,apprehended_roll_30_min,cbp_custody_roll_3_mean,cbp_custody_roll_3_std,cbp_custody_roll_3_max,cbp_custody_roll_3_min,cbp_custody_roll_7_mean,cbp_custody_roll_7_std,cbp_custody_roll_7_max,cbp_custody_roll_7_min,cbp_custody_roll_14_mean,cbp_custody_roll_14_std,cbp_custody_roll_14_max,cbp_custody_roll_14_min,cbp_custody_roll_30_mean,cbp_custody_roll_30_std,cbp_custody_roll_30_max,cbp_custody_roll_30_min,transferred_out_roll_3_mean,transferred_out_roll_3_std,transferred_out_roll_3_max,transferred_out_roll_3_min,transferred_out_roll_7_mean,transferred_out_roll_7_std,transferred_out_roll_7_max,transferred_out_roll_7_min,transferred_out_roll_14_mean,transferred_out_roll_14_std,transferred_out_roll_14_max,transferred_out_roll_14_min,transferred_out_roll_30_mean,transferred_out_roll_30_std,transferred_out_roll_30_max,transferred_out_roll_30_min,hhs_care_roll_3_mean,hhs_care_roll_3_std,hhs_care_roll_3_max,hhs_care_roll_3_min,hhs_care_roll_7_mean,hhs_care_roll_7_std,hhs_care_roll_7_max,hhs_care_roll_7_min,hhs_care_roll_14_mean,hhs_care_roll_14_std,hhs_care_roll_14_max,hhs_care_roll_14_min,hhs_care_roll_30_mean,hhs_care_roll_30_std,hhs_care_roll_30_max,hhs_care_roll_30_min,discharged_roll_3_mean,discharged_roll_3_std,discharged_roll_3_max,discharged_roll_3_min,discharged_roll_7_mean,discharged_roll_7_std,discharged_roll_7_max,discharged_roll_7_min,discharged_roll_14_mean,discharged_roll_14_std,discharged_roll_14_max,discharged_roll_14_min,discharged_roll_30_mean,discharged_roll_30_std,discharged_roll_30_max,discharged_roll_30_min,apprehended_daily_growth,apprehended_pct_change,apprehended_momentum,apprehended_velocity,apprehended_roc_7,cbp_custody_daily_growth,cbp_custody_pct_change,cbp_custody_momentum,cbp_custody_velocity,cbp_custody_roc_7,transferred_out_daily_growth,transferred_out_pct_change,transferred_out_momentum,transferred_out_velocity,transferred_out_roc_7,hhs_care_daily_growth,hhs_care_pct_change,hhs_care_momentum,hhs_care_velocity,hhs_care_roc_7,discharged_daily_growth,discharged_pct_change,discharged_momentum,discharged_velocity,discharged_roc_7,transfer_efficiency_ratio,discharge_effectiveness,pipeline_throughput,backlog_accumulation,cumulative_backlog,net_hhs_flow,cbp_processing_rate,custody_change,hhs_care_change,anomaly_label,anomaly_score,is_anomaly,anomaly_type
2024-04-09,118,231,217,7043,130,False,False,False,False,False,9,4,2024,2,15,1,0,100,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,102.0,95.0,105.0,91.0,197.0,230.0,226.0,254.0,181.0,369.0,167.0,152.0,151.0,174.0,306.0,6988.0,7317.0,7257.0,8365.0,8650.0,199.0,225.0,287.0,227.0,206.0,108.66666666666667,8.326663997864639,118.0,102.0,107.85714285714286,10.123052428797774,124.0,95.0,122.92857142857143,25.15632444020081,187.0,95.0,153.43333333333334,50.50686763362894,262.0,91.0,233.33333333333334,4.932882862316256,239.0,230.0,231.57142857142858,4.197504927826004,239.0,226.0,249.5,22.128123421425354,288.0,226.0,308.56666666666666,94.98845059861972,509.0,181.0,205.66666666666666,34.4286702231343,233.0,167.0,186.42857142857142,29.00492569005621,233.0,152.0,191.07142857142858,33.568447377570145,248.0,141.0,238.06666666666666,66.7826806648372,354.0,141.0,7004.333333333333,33.62043029667056,7043.0,6982.0,7183.857142857143,170.75267550023528,7346.0,6982.0,7514.857142857143,418.3154601204866,8292.0,6982.0,8124.866666666667,659.0620677867734,8902.0,6982.0,202.66666666666666,74.56764266981588,279.0,130.0,185.71428571428572,53.409469465363166,279.0,130.0,229.07142857142858,74.50602896174458,373.0,130.0,251.13333333333333,66.88370418164268,373.0,130.0,16.0,0.15686274509803932,20.0,1.932614067606381,0.12380952380952381,1.0,0.004347826086956497,10.0,-1.7831965463562764,-0.09055118110236215,50.0,0.29940119760479034,116.0,7.678653423027173,0.4370860927152318,55.0,0.007870635374928492,49.0,-54.73711865622522,-0.029488769463965836,-69.0,-0.3467336683417085,11.0,-22.67568468137543,-0.5470383275261324,0.9393939393939394,0.018458043447394577,1.1016949152542372,-12,-47189,87,0.9393939393939394,1.0,55.0,1,0.1377035032558518,0,normal
2024-04-10,117,244,142,6999,227,False,False,False,False,False,10,4,2024,2,15,2,0,101,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,118.0,106.0,109.0,132.0,209.0,231.0,239.0,235.0,261.0,447.0,217.0,233.0,171.0,141.0,274.0,7043.0,6982.0,7271.0,8292.0,8699.0,130.0,279.0,172.0,235.0,257.0,112.33333333333333,8.962886439832602,118.0,102.0,109.0,10.70825226947257,124.0,95.0,121.85714285714286,25.059489659169174,187.0,95.0,150.36666666666667,49.80477981031558,262.0,91.0,235.0,7.810249675906662,244.0,230.0,232.85714285714286,6.283008075457519,244.0,226.0,248.28571428571428,21.91391750052389,288.0,226.0,301.8,91.96941020683498,509.0,181.0,175.33333333333334,38.18813079129868,217.0,142.0,182.28571428571428,33.32523711200563,233.0,142.0,191.14285714285714,33.45457803064967,248.0,142.0,233.66666666666666,68.65572951620507,354.0,141.0,7010.0,29.103264421709735,7043.0,6988.0,7145.0,178.39469349360954,7346.0,6982.0,7422.5,373.9170516818553,7919.0,6982.0,8068.2,680.7231145044697,8902.0,6982.0,185.33333333333334,49.923274465256675,227.0,130.0,193.57142857142858,55.075273165785,279.0,130.0,228.5,74.48773776215148,373.0,130.0,250.13333333333333,67.01710195183767,373.0,130.0,-1.0,-0.008474576271186418,-17.0,1.1994605507047855,0.07339449541284404,13.0,0.05627705627705626,12.0,1.9126025902327934,0.038297872340425476,-75.0,-0.34562211981566815,-125.0,-12.991009932729625,-0.16959064327485385,-44.0,-0.006247337782195106,-99.0,-52.052838992168915,-0.03740888461009495,97.0,0.7461538461538462,166.0,7.243236488968433,0.319767441860465,0.5819672131147541,0.03243320474353479,1.9401709401709402,-110,-47299,-85,0.5819672131147541,13.0,-44.0,1,0.16686715296813776,0,normal
2024-04-11,183,221,220,6912,285,False,False,False,False,False,11,4,2024,2,15,3,0,102,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,117.0,102.0,101.0,124.0,262.0,244.0,230.0,230.0,264.0,444.0,142.0,167.0,175.0,221.0,354.0,6999.0,6988.0,7340.0,7899.0,8724.0,227.0,199.0,132.0,373.0,299.0,139.33333333333334,37.81974792794546,183.0,117.0,120.71428571428571,29.26724156068392,183.0,95.0,126.07142857142857,29.934452200957583,187.0,95.0,147.73333333333332,45.61074686831003,246.0,91.0,232.0,11.5325625946708,244.0,221.0,231.57142857142858,7.721337165227511,244.0,221.0,245.21428571428572,22.546289380630945,288.0,221.0,294.3666666666667,89.04531327415233,509.0,181.0,193.0,44.192759587968716,220.0,142.0,188.71428571428572,35.924524054904296,233.0,142.0,191.07142857142858,33.38692578221076,248.0,142.0,229.2,64.80815189252161,347.0,141.0,6984.666666666667,66.66583332812473,7043.0,6912.0,7083.857142857143,173.7061009976947,7346.0,6912.0,7352.0,370.1928811184225,7919.0,6912.0,8007.8,700.6257006517598,8902.0,6912.0,214.0,78.31347265956231,285.0,130.0,215.42857142857142,56.89715031779545,285.0,130.0,222.21428571428572,64.3836799333357,360.0,130.0,249.66666666666666,66.71314471797095,373.0,130.0,66.0,0.5641025641025641,67.0,17.399595413028592,0.8118811881188119,-23.0,-0.09426229508196726,-36.0,-4.315548057325406,-0.03913043478260869,78.0,0.5492957746478873,153.0,9.756742550452786,0.2571428571428571,-87.0,-0.01243034719245606,-43.0,-60.78962924412669,-0.05831062670299725,58.0,0.2555066079295154,-39.0,19.932427366726326,1.1590909090909092,0.995475113122172,0.04123263888888889,1.5573770491803278,-102,-47401,-65,0.995475113122172,-23.0,-87.0,1,0.11974470429835005,0,normal
2024-04-14,128,245,243,6630,290,False,False,False,False,False,14,4,2024,2,15,6,1,105,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,183.0,118.0,124.0,128.0,236.0,221.0,231.0,230.0,242.0,468.0,220.0,217.0,190.0,224.0,347.0,6912.0,7043.0,7346.0,7899.0,8594.0,285.0,130.0,163.0,229.0,354.0,142.66666666666666,35.36005279030752,183.0,117.0,121.28571428571429,29.380913791747368,183.0,95.0,126.07142857142857,29.934452200957583,187.0,95.0,144.13333333333333,42.564136865751586,246.0,91.0,236.66666666666666,13.576941236277541,245.0,221.0,233.71428571428572,9.159954252333057,245.0,221.0,245.42857142857142,22.527638702147467,288.0,221.0,286.93333333333334,83.16453709295224,509.0,181.0,201.66666666666666,52.93706955747867,243.0,142.0,196.28571428571428,41.40738374458591,243.0,142.0,192.42857142857142,35.16710500916035,248.0,142.0,225.73333333333332,60.95670217646211,345.0,141.0,6847.0,192.896345221987,6999.0,6630.0,6981.571428571428,202.1029911892201,7317.0,6630.0,7261.357142857143,381.15262582830644,7919.0,6630.0,7942.333333333333,734.8830699075592,8902.0,6630.0,267.3333333333333,35.019042438840906,290.0,227.0,233.57142857142858,57.636380706568104,290.0,130.0,226.57142857142858,66.89338737667009,360.0,130.0,247.53333333333333,64.23917235120508,373.0,130.0,-55.0,-0.3005464480874317,-121.0,-0.7003034402285594,0.032258064516129004,24.0,0.10859728506787336,47.0,2.7633389570059466,0.0652173913043479,23.0,0.1045454545454545,-55.0,13.067556912839592,0.2789473684210526,-282.0,-0.04079861111111116,-195.0,-116.09222193309503,-0.09746800980125236,5.0,0.01754385964912286,-53.0,16.199320525044744,0.7791411042944785,0.9918367346938776,0.043740573152337855,2.265625,-162,-47563,-47,0.9918367346938776,24.0,-282.0,1,0.12346083525450785,0,normal
2024-04-15,144,303,176,6681,191,False,False,False,False,False,15,4,2024,2,16,0,0,106,0.8660254037844387,-0.4999999999999998,0.0,1.0,128.0,117.0,95.0,187.0,225.0,245.0,244.0,226.0,276.0,509.0,243.0,142.0,152.0,200.0,340.0,6630.0,6999.0,7317.0,7919.0,8660.0,290.0,227.0,225.0,208.0,229.0,151.66666666666666,28.290163190291686,183.0,128.0,128.28571428571428,27.873011353363957,183.0,102.0,123.0,25.001538414203797,183.0,95.0,141.43333333333334,39.732452933237724,246.0,91.0,256.3333333333333,42.158431343366345,303.0,221.0,244.71428571428572,27.07221383457247,303.0,221.0,247.35714285714286,26.202193516095786,303.0,221.0,280.06666666666666,71.94439104126755,472.0,181.0,213.0,34.04408906109843,243.0,176.0,199.71428571428572,37.98119835617877,243.0,142.0,190.71428571428572,35.35409577279731,248.0,142.0,220.26666666666668,57.61820433911825,345.0,141.0,6741.0,150.26975743641827,6912.0,6630.0,6890.714285714285,165.89124377710505,7043.0,6630.0,7172.928571428572,359.8558395728956,7893.0,6630.0,7876.366666666667,756.7377573065261,8902.0,6630.0,255.33333333333334,55.77036249956909,290.0,191.0,228.71428571428572,59.868506706265656,290.0,130.0,225.35714285714286,67.40874988040893,360.0,130.0,246.26666666666668,64.98749658698735,373.0,130.0,16.0,0.125,71.0,3.4747724198285814,0.5157894736842106,58.0,0.23673469387755097,34.0,16.572504217754464,0.3407079646017699,-67.0,-0.27572016460905346,-90.0,-6.949332315370311,0.1578947368421053,51.0,0.007692307692307665,333.0,-74.31916644982127,-0.08692086920869213,-99.0,-0.3413793103448276,-104.0,-12.60050960621645,-0.15111111111111108,0.5808580858085809,0.028588534650501422,1.3263888888888888,-47,-47610,-15,0.5808580858085809,58.0,51.0,1,0.16612821367356528,0,normal
2024-04-16,219,392,205,6685,163,False,False,False,False,False,16,4,2024,2,16,1,0,107,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,144.0,183.0,106.0,129.0,246.0,303.0,221.0,239.0,287.0,472.0,176.0,220.0,233.0,185.0,345.0,6681.0,6912.0,6982.0,7893.0,8800.0,191.0,285.0,279.0,215.0,214.0,163.66666666666666,48.58326186386969,219.0,128.0,144.42857142857142,41.97164575780939,219.0,102.0,129.42857142857142,35.8709530780165,219.0,95.0,140.53333333333333,37.52675673788457,230.0,91.0,313.3333333333333,74.04278042681364,392.0,245.0,266.57142857142856,61.52738453419799,392.0,221.0,254.85714285714286,45.98303557225803,392.0,221.0,277.4,65.80567002087676,457.0,181.0,208.0,33.60059523282291,243.0,176.0,195.71428571428572,35.269034037023616,243.0,142.0,192.14285714285714,35.50916922290826,248.0,142.0,215.6,52.62004338194012,328.0,141.0,6665.333333333333,30.664855018951634,6685.0,6630.0,6848.285714285715,176.3062811187239,7043.0,6630.0,7086.642857142857,316.08046861100183,7762.0,6630.0,7805.866666666667,766.183048864822,8902.0,6630.0,214.66666666666666,66.72580710140078,290.0,163.0,212.14285714285714,59.683690042950246,290.0,130.0,221.64285714285714,69.425784550407,360.0,130.0,244.56666666666666,66.50988173058276,373.0,130.0,75.0,0.5208333333333333,59.0,21.35607931487144,1.0660377358490565,89.0,0.2937293729372936,31.0,34.67937816331585,0.6401673640167365,29.0,0.1647727272727273,96.0,2.0380007634722683,-0.12017167381974247,4.0,0.0005987127675497472,-47.0,-54.73937483736595,-0.04253795474076194,-28.0,-0.1465968586387435,71.0,-16.450382204662336,-0.41577060931899645,0.5229591836734694,0.0243829468960359,0.7442922374429224,56,-47554,42,0.5229591836734694,89.0,4.0,1,0.09970038385387381,0,normal
2024-04-17,182,371,274,6725,227,False,False,False,False,False,17,4,2024,2,16,2,0,108,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,219.0,128.0,102.0,161.0,230.0,392.0,245.0,230.0,288.0,457.0,205.0,243.0,167.0,248.0,277.0,6685.0,6630.0,6988.0,7762.0,8870.0,163.0,290.0,199.0,360.0,232.0,181.66666666666666,37.50111109465072,219.0,144.0,155.85714285714286,39.29982430591999,219.0,117.0,130.92857142857142,37.68587632953839,219.0,95.0,138.93333333333334,34.48031255692132,219.0,91.0,355.3333333333333,46.52239604033026,392.0,303.0,286.7142857142857,70.0493023655821,392.0,221.0,260.7857142857143,55.04289036941799,392.0,221.0,274.53333333333336,59.25964686974099,424.0,181.0,218.33333333333334,50.34216258101488,274.0,176.0,211.0,43.07358045639232,274.0,142.0,194.0,39.148631963523584,274.0,142.0,215.5,52.5020525050345,328.0,141.0,6697.0,24.33105012119284,6725.0,6681.0,6810.714285714285,169.4606289434633,7043.0,6630.0,7012.571428571428,262.62805353861586,7346.0,6630.0,7734.366666666667,763.5349497830526,8902.0,6630.0,193.66666666666666,32.083225108042825,227.0,163.0,216.14285714285714,59.59426306681111,290.0,130.0,212.14285714285714,57.03016360172514,290.0,130.0,244.4,66.54871174172175,373.0,130.0,-37.0,-0.16894977168949776,-112.0,6.767059486153576,0.7843137254901962,-21.0,-0.0535714285714286,-110.0,20.759533622486884,0.6130434782608696,69.0,0.3365853658536586,40.0,18.778500572604205,0.6407185628742516,40.0,0.005983545250560995,36.0,-31.054531128024458,-0.03763594733829423,64.0,0.3926380368098159,92.0,3.662213346503253,0.14070351758793964,0.738544474393531,0.0337546468401487,1.2472527472527473,-45,-47599,47,0.738544474393531,-21.0,40.0,1,0.12436683329169901,0,normal
2024-04-18,144,322,258,6728,260,False,False,False,False,False,18,4,2024,2,16,3,0,109,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,182.0,144.0,118.0,105.0,181.0,371.0,303.0,231.0,254.0,424.0,274.0,176.0,217.0,151.0,328.0,6725.0,6681.0,7043.0,7257.0,8902.0,227.0,191.0,130.0,287.0,305.0,181.66666666666666,37.50111109465072,219.0,144.0,159.57142857142858,36.234684777880574,219.0,117.0,133.71428571428572,37.05801807027314,219.0,95.0,137.7,33.57354253903939,219.0,91.0,361.6666666666667,35.921210076128254,392.0,322.0,299.7142857142857,66.33177791906925,392.0,221.0,265.64285714285717,57.34994754589119,392.0,221.0,271.1333333333333,52.98193142450763,392.0,181.0,245.66666666666666,36.115555282084955,274.0,205.0,216.85714285714286,46.66343526227104,274.0,142.0,201.64285714285714,40.52844612189049,274.0,142.0,213.16666666666666,48.75136308144492,326.0,141.0,6712.666666666667,24.006943440041002,6728.0,6685.0,6765.714285714285,136.0217069511838,6999.0,6630.0,6974.785714285715,262.8106011710705,7346.0,6630.0,7661.9,751.9731905529109,8843.0,6630.0,216.66666666666666,49.318691520896486,260.0,163.0,234.71428571428572,47.25362168029912,290.0,163.0,210.21428571428572,54.71348950730441,290.0,130.0,242.9,65.63659093040658,373.0,130.0,-38.0,-0.20879120879120883,-1.0,-4.42470538538482,0.22033898305084754,-49.0,-0.13207547169811318,-28.0,3.319650216865159,0.39393939393939403,-16.0,-0.058394160583941646,-85.0,10.083875429453151,0.18894009216589858,3.0,0.0004460966542751965,-37.0,-22.54089834601834,-0.044725259122533,33.0,0.14537444933920707,-31.0,10.996660009877441,1.0,0.8012422360248447,0.03864447086801427,1.8055555555555556,-116,-47715,-2,0.8012422360248447,-49.0,3.0,1,0.136709232604104,0,normal
2024-04-21,208,380,343,6745,240,False,False,False,False,False,21,4,2024,2,16,6,1,112,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,144.0,219.0,117.0,109.0,190.0,322.0,392.0,244.0,235.0,368.0,258.0,205.0,142.0,171.0,326.0,6728.0,6685.0,6999.0,7271.0,8714.0,260.0,163.0,227.0,172.0,373.0,178.0,32.186953878862184,208.0,144.0,172.57142857142858,34.70762232736542,219.0,128.0,140.78571428571428,41.194059637896075,219.0,95.0,138.3,34.682948210204415,219.0,91.0,357.6666666666667,31.21431295629199,380.0,322.0,319.14285714285717,67.2047333933862,392.0,221.0,276.0,64.08768032337227,392.0,221.0,271.53333333333336,53.77778886038927,392.0,181.0,291.6666666666667,45.17004907384244,343.0,258.0,245.57142857142858,54.16289364148686,343.0,176.0,213.92857142857142,54.266386090661065,343.0,142.0,213.73333333333332,50.18581564500116,343.0,141.0,6732.666666666667,10.78579312490828,6745.0,6725.0,6729.428571428572,89.25778610833343,6912.0,6630.0,6937.214285714285,254.67903739393097,7346.0,6630.0,7596.266666666666,742.8511213599447,8843.0,6630.0,242.33333333333334,16.623276853055884,260.0,227.0,236.57142857142858,47.155265322327665,290.0,163.0,215.07142857142858,54.07468380463637,290.0,130.0,238.46666666666667,60.864311117567944,373.0,130.0,64.0,0.4444444444444444,102.0,12.68147096096139,0.7777777777777777,58.0,0.18012422360248448,107.0,16.98973766264887,0.5573770491803278,85.0,0.3294573643410852,101.0,28.81290657208987,1.415492957746479,17.0,0.0025267538644471177,14.0,-12.655673759513753,-0.03629089869981428,-20.0,-0.07692307692307687,-53.0,3.2474950074080793,0.05726872246696035,0.9026315789473685,0.03558191252779837,1.1538461538461537,-32,-47747,103,0.9026315789473685,58.0,17.0,1,0.06785303489117289,0,normal
2024-04-22,176,424,251,6799,214,False,False,False,False,False,22,4,2024,2,17,0,0,113,0.8660254037844387,-0.4999999999999998,0.0,1.0,208.0,182.0,183.0,101.0,178.0,380.0,371.0,221.0,230.0,336.0,343.0,274.0,220.0,175.0,290.0,6745.0,6725.0,6912.0,7340.0,8757.0,240.0,227.0,285.0,132.0,253.0,176.0,32.00000000000002,208.0,144.0,171.57142857142858,34.457012556019734,219.0,128.0,146.14285714285714,40.492842943788474,219.0,95.0,138.23333333333332,34.60584297219314,219.0,91.0,375.3333333333333,51.15988011453251,424.0,322.0,348.14285714285717,61.33902665086945,424.0,245.0,289.85714285714283,73.6382604804961,424.0,221.0,274.46666666666664,59.509914174509085,424.0,181.0,284.0,51.21523210920751,343.0,251.0,250.0,52.977982848223256,343.0,176.0,219.35714285714286,53.87250924866305,343.0,142.0,212.43333333333334,48.62288614913028,343.0,141.0,6757.333333333333,37.072002014098544,6799.0,6728.0,6713.285714285715,53.9836836020529,6799.0,6630.0,6898.571428571428,228.56734886466174,7346.0,6630.0,7531.0,723.105038394634,8843.0,6630.0,238.0,23.065125189341817,260.0,214.0,226.42857142857142,42.39833779311555,290.0,163.0,220.92857142857142,48.54254959186934,290.0,130.0,237.16666666666666,60.959615424014046,373.0,130.0,-32.0,-0.15384615384615385,-96.0,1.5111032207210404,-0.03825136612021862,44.0,0.11578947368421044,-14.0,23.742303246986655,0.9185520361990951,-92.0,-0.2682215743440233,-177.0,-1.3903200709326067,0.14090909090909087,54.0,0.00800593031875474,37.0,4.008244680364689,-0.01634837962962965,-26.0,-0.10833333333333328,-6.0,-4.064378744443942,-0.24912280701754386,0.5919811320754716,0.031475216943668186,1.2159090909090908,-38,-47785,37,0.5919811320754716,44.0,54.0,1,0.11379766907085614,0,normal
2024-04-23,252,427,307,6967,134,False,False,False,False,False,23,4,2024,2,17,1,0,114,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,176.0,144.0,128.0,124.0,154.0,424.0,322.0,245.0,230.0,294.0,251.0,258.0,243.0,190.0,290.0,6799.0,6728.0,6630.0,7346.0,8843.0,214.0,260.0,290.0,163.0,213.0,212.0,38.157568056677846,252.0,176.0,189.28571428571428,39.78573565870997,252.0,144.0,155.28571428571428,48.722808703030246,252.0,95.0,141.5,40.30209201381055,252.0,91.0,410.3333333333333,26.31222782915464,427.0,380.0,374.14285714285717,47.298444553100225,427.0,303.0,303.92857142857144,79.87823838213355,427.0,221.0,278.9,65.65234980168438,427.0,181.0,300.3333333333333,46.3609030685699,343.0,251.0,259.14285714285717,56.94274484494194,343.0,176.0,227.71428571428572,57.8930427219405,343.0,142.0,213.0,49.64633542054918,343.0,141.0,6837.0,115.77564510725043,6967.0,6745.0,6761.428571428572,98.90712334118355,6967.0,6681.0,6871.5,190.82603837805738,7317.0,6630.0,7468.466666666666,685.8919555678033,8819.0,6630.0,196.0,55.244909267732666,240.0,134.0,204.14285714285714,44.36751278217318,260.0,134.0,218.85714285714286,51.71944604209399,290.0,130.0,234.53333333333333,63.68496457283846,373.0,130.0,76.0,0.4318181818181819,108.0,20.133327415540784,0.96875,3.0,0.007075471698113178,-41.0,18.55672743523999,0.7428571428571429,56.0,0.22310756972111556,148.0,12.95725994680055,0.26337448559670773,168.0,0.024709516105309692,114.0,45.00618351027352,0.05082956259426852,-80.0,-0.3738317757009346,-54.0,-23.048284058332957,-0.5379310344827586,0.7189695550351288,0.019233529496196354,0.5317460317460317,118,-47667,173,0.7189695550351288,3.0,168.0,1,0.009042006207668707,0,normal
2024-04-24,253,411,307,7128,154,False,False,False,False,False,24,4,2024,2,17,2,0,115,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,252.0,208.0,144.0,95.0,165.0,427.0,380.0,303.0,226.0,358.0,307.0,343.0,176.0,152.0,167.0,6967.0,6745.0,6681.0,7317.0,8819.0,134.0,240.0,191.0,225.0,239.0,227.0,44.17012565071557,253.0,176.0,204.85714285714286,40.43277783939047,253.0,144.0,166.57142857142858,51.88109821166421,253.0,102.0,144.43333333333334,45.00014048509357,253.0,91.0,420.6666666666667,8.504900548115804,427.0,411.0,389.57142857142856,36.637217611133195,427.0,322.0,317.14285714285717,81.28473898099676,427.0,221.0,280.6666666666667,68.50539034081255,427.0,181.0,288.3333333333333,32.331615074619044,307.0,251.0,277.85714285714283,45.425501543474056,343.0,205.0,238.78571428571428,57.11550856537434,343.0,142.0,217.66666666666666,51.71028933383109,343.0,141.0,6964.666666666667,164.51241087934156,7128.0,6799.0,6825.285714285715,162.30497454457355,7128.0,6685.0,6858.0,161.28331498420582,7128.0,6630.0,7412.1,638.9551465559435,8695.0,6630.0,167.33333333333334,41.633319989322864,214.0,134.0,198.85714285714286,48.23010322550609,260.0,134.0,213.78571428571428,54.47819404471482,290.0,130.0,231.7,65.34848229248362,373.0,130.0,1.0,0.003968253968253954,-75.0,15.349995561655586,0.7569444444444444,-16.0,-0.0374707259953162,-19.0,9.917545576429989,0.35643564356435653,0.0,0.0,-56.0,9.71794496010041,0.7443181818181819,161.0,0.023108942155877665,-7.0,74.00463763270515,0.06690615177368664,20.0,0.14925373134328357,100.0,-12.286213043749715,-0.19371727748691103,0.7469586374695864,0.021604938271604937,0.6086956521739131,99,-47568,153,0.7469586374695864,-16.0,161.0,1,0.023465880410230677,0,normal
2024-04-25,145,357,333,7209,217,False,False,False,False,False,25,4,2024,2,17,3,0,116,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,253.0,176.0,219.0,106.0,166.0,411.0,424.0,392.0,239.0,301.0,307.0,251.0,205.0,233.0,252.0,7128.0,6799.0,6685.0,6982.0,8695.0,154.0,214.0,163.0,279.0,310.0,216.66666666666666,62.06716791777546,253.0,145.0,194.28571428571428,45.47788578241164,253.0,144.0,169.35714285714286,49.364588900978745,253.0,102.0,143.73333333333332,44.816048028798086,253.0,91.0,398.3333333333333,36.67878587594388,427.0,357.0,384.57142857142856,38.586945732361386,427.0,322.0,325.57142857142856,78.63324241811982,427.0,221.0,282.53333333333336,69.82872313534462,427.0,181.0,315.6666666666667,15.011106998930261,333.0,307.0,296.14285714285717,35.99272413247105,343.0,251.0,245.92857142857142,62.34946707034531,343.0,142.0,220.36666666666667,55.537799078076546,343.0,141.0,7101.333333333333,123.18414400130108,7209.0,6967.0,6900.142857142857,202.64453983224038,7209.0,6725.0,6874.214285714285,184.45436315766298,7209.0,6630.0,7362.566666666667,591.9417890377216,8390.0,6630.0,168.33333333333334,43.31666346030533,217.0,134.0,206.57142857142858,45.79613208870178,260.0,134.0,209.35714285714286,51.189853476065686,290.0,130.0,228.6,63.690848148937725,373.0,130.0,-108.0,-0.4268774703557312,-109.0,-15.487503328758317,-0.3378995433789954,-54.0,-0.13138686131386856,-38.0,-6.0618408176775125,-0.0892857142857143,26.0,0.08469055374592838,26.0,13.78845872007531,0.6243902439024391,81.0,0.011363636363636465,-80.0,75.75347822452886,0.07838444278234857,63.0,0.40909090909090917,43.0,6.535340217187718,0.3312883435582823,0.9327731092436975,0.03010126231100014,1.4965517241379311,-72,-47640,116,0.9327731092436975,-54.0,81.0,1,0.10352216814025356,0,normal
